2018-08-30 22:03:18.851, 101
2018-08-30 22:03:20.300, 201
2018-08-30 22:03:21.770, 301
2018-08-30 22:03:22.201, 401
2018-08-30 22:03:23.224, 501
2018-08-30 22:03:23.594, 601
2018-08-30 22:03:23.936, 701
2018-08-30 22:03:24.397, 801
2018-08-30 22:03:24.736, 901
2018-08-30 22:03:25.153, 1001
2018-08-30 22:03:27.439, 1101
2018-08-30 22:03:27.858, 1201
2018-08-30 22:03:28.261, 1301
2018-08-30 22:03:28.730, 1401
2018-08-30 22:03:29.066, 1501
2018-08-30 22:03:29.386, 1601
2018-08-30 22:03:29.713, 1701
2018-08-30 22:03:30.066, 1801
2018-08-30 22:03:30.370, 1901
2018-08-30 22:03:30.705, 2001
2018-08-30 22:03:31.034, 2101
2018-08-30 22:03:31.338, 2201
2018-08-30 22:03:31.661, 2301
2018-08-30 22:03:31.971, 2401
2018-08-30 22:03:32.269, 2501
2018-08-30 22:03:32.575, 2601
2018-08-30 22:03:32.863, 2701
2018-08-30 22:03:33.194, 2801
2018-08-30 22:03:33.476, 2901
2018-08-30 22:03:33.774, 3001
2018-08-30 22:03:34.202, 3101
2018-08-30 22:03:34.579, 3201
2018-08-30 22:03:34.950, 3301
2018-08-30 22:03:35.280, 3401
2018-08-30 22:03:35.599, 3501
2018-08-30 22:03:35.898, 3601
2018-08-30 22:03:36.193, 3701
2018-08-30 22:03:36.522, 3801
2018-08-30 22:03:36.821, 3901
2018-08-30 22:03:37.197, 4001
2018-08-30 22:03:37.501, 4101
2018-08-30 22:03:37.839, 4201
2018-08-30 22:03:38.191, 4301
2018-08-30 22:03:38.504, 4401
2018-08-30 22:03:38.819, 4501
2018-08-30 22:03:39.180, 4601
2018-08-30 22:03:39.559, 4701
2018-08-30 22:03:39.858, 4801
2018-08-30 22:03:40.171, 4901
2018-08-30 22:03:40.512, 5001
2018-08-30 22:03:40.822, 5101
2018-08-30 22:03:41.121, 5201
2018-08-30 22:03:41.446, 5301
2018-08-30 22:03:41.768, 5401
2018-08-30 22:03:42.094, 5501
2018-08-30 22:03:42.397, 5601
2018-08-30 22:03:42.694, 5701
2018-08-30 22:03:43.012, 5801
2018-08-30 22:03:43.347, 5901
2018-08-30 22:03:43.657, 6001
2018-08-30 22:03:44.016, 6101
2018-08-30 22:03:44.344, 6201
2018-08-30 22:03:44.669, 6301
2018-08-30 22:03:44.987, 6401
2018-08-30 22:03:45.391, 6501
2018-08-30 22:03:45.735, 6601
2018-08-30 22:03:46.072, 6701
2018-08-30 22:03:46.371, 6801
2018-08-30 22:03:46.673, 6901
2018-08-30 22:03:46.962, 7001
2018-08-30 22:03:47.304, 7101
2018-08-30 22:03:47.600, 7201
2018-08-30 22:03:47.899, 7301
2018-08-30 22:03:48.201, 7401
2018-08-30 22:03:48.505, 7501
2018-08-30 22:03:48.815, 7601
2018-08-30 22:03:49.156, 7701
2018-08-30 22:03:49.483, 7801
2018-08-30 22:03:49.838, 7901
2018-08-30 22:03:50.145, 8001
2018-08-30 22:03:50.458, 8101
2018-08-30 22:03:50.821, 8201
2018-08-30 22:03:51.134, 8301
2018-08-30 22:03:51.431, 8401
2018-08-30 22:03:51.725, 8501
2018-08-30 22:03:52.031, 8601
2018-08-30 22:03:52.338, 8701
2018-08-30 22:03:52.642, 8801
2018-08-30 22:03:52.999, 8901
2018-08-30 22:03:53.362, 9001
2018-08-30 22:03:53.675, 9101
2018-08-30 22:03:53.975, 9201
2018-08-30 22:03:54.301, 9301
2018-08-30 22:03:54.665, 9401
2018-08-30 22:03:54.988, 9501
2018-08-30 22:03:55.292, 9601
2018-08-30 22:03:55.592, 9701
2018-08-30 22:03:55.923, 9801
2018-08-30 22:03:56.298, 9901
2018-08-30 22:03:56.590, 9984
2018-08-30 22:03:56.919, 10084
2018-08-30 22:03:57.236, 10184
2018-08-30 22:03:57.539, 10284
2018-08-30 22:03:57.941, 10384
2018-08-30 22:03:58.346, 10484
2018-08-30 22:03:58.756, 10584
2018-08-30 22:03:59.363, 10684
2018-08-30 22:03:59.663, 10752
2018-08-30 22:04:00.005, 10852
2018-08-30 22:04:00.313, 10952
2018-08-30 22:04:00.689, 11052
2018-08-30 22:04:01.062, 11152
2018-08-30 22:04:01.418, 11252
2018-08-30 22:04:01.845, 11352
2018-08-30 22:04:02.268, 11452
2018-08-30 22:04:02.636, 11552
2018-08-30 22:04:03.032, 11652
2018-08-30 22:04:03.398, 11752
2018-08-30 22:04:03.744, 11852
2018-08-30 22:04:04.071, 11952
2018-08-30 22:04:04.581, 12052
2018-08-30 22:04:04.955, 12152
2018-08-30 22:04:05.276, 12252
2018-08-30 22:04:05.626, 12352
2018-08-30 22:04:05.941, 12452
2018-08-30 22:04:06.548, 12552
2018-08-30 22:04:06.923, 12652
2018-08-30 22:04:07.236, 12752
2018-08-30 22:04:07.591, 12852
2018-08-30 22:04:07.904, 12952
2018-08-30 22:04:08.289, 13052
2018-08-30 22:04:08.652, 13152
2018-08-30 22:04:09.064, 13252
2018-08-30 22:04:09.419, 13352
2018-08-30 22:04:09.738, 13452
2018-08-30 22:04:10.085, 13552
2018-08-30 22:04:10.399, 13652
2018-08-30 22:04:10.743, 13752
2018-08-30 22:04:11.063, 13852
2018-08-30 22:04:11.610, 13952
2018-08-30 22:04:12.358, 14052
2018-08-30 22:04:12.697, 14152
2018-08-30 22:04:13.057, 14252
2018-08-30 22:04:13.390, 14352
2018-08-30 22:04:13.775, 14452
2018-08-30 22:04:14.073, 14552
2018-08-30 22:04:14.369, 14652
2018-08-30 22:04:14.664, 14752
2018-08-30 22:04:14.973, 14852
2018-08-30 22:04:15.353, 14952
2018-08-30 22:04:15.788, 15052
2018-08-30 22:04:16.381, 15152
2018-08-30 22:04:16.970, 15252
2018-08-30 22:04:17.488, 15352
2018-08-30 22:04:17.796, 15452
2018-08-30 22:04:18.234, 15552
2018-08-30 22:04:18.550, 15652
2018-08-30 22:04:18.959, 15752
2018-08-30 22:04:19.360, 15852
2018-08-30 22:04:19.758, 15952
2018-08-30 22:04:20.108, 16052
2018-08-30 22:04:20.423, 16152
2018-08-30 22:04:20.735, 16252
2018-08-30 22:04:21.070, 16352
2018-08-30 22:04:21.524, 16452
2018-08-30 22:04:21.900, 16552
2018-08-30 22:04:22.442, 16652
2018-08-30 22:04:22.764, 16752
2018-08-30 22:04:23.070, 16852
2018-08-30 22:04:23.381, 16952
2018-08-30 22:04:23.672, 17052
2018-08-30 22:04:23.994, 17152
2018-08-30 22:04:24.340, 17252
2018-08-30 22:04:24.667, 17352
2018-08-30 22:04:25.007, 17452
2018-08-30 22:04:25.337, 17552
2018-08-30 22:04:25.657, 17652
2018-08-30 22:04:25.981, 17752
2018-08-30 22:04:26.299, 17852
2018-08-30 22:04:26.628, 17952
2018-08-30 22:04:27.470, 18052
2018-08-30 22:04:27.829, 18152
2018-08-30 22:04:28.179, 18252
2018-08-30 22:04:28.539, 18352
2018-08-30 22:04:28.886, 18452
2018-08-30 22:04:29.273, 18552
2018-08-30 22:04:29.714, 18652
2018-08-30 22:04:30.242, 18752
2018-08-30 22:04:30.638, 18852
2018-08-30 22:04:30.994, 18952
2018-08-30 22:04:31.333, 19052
2018-08-30 22:04:31.681, 19152
2018-08-30 22:04:32.047, 19252
2018-08-30 22:04:32.444, 19352
2018-08-30 22:04:32.828, 19452
2018-08-30 22:04:33.193, 19552
2018-08-30 22:04:33.502, 19652
2018-08-30 22:04:33.833, 19752
2018-08-30 22:04:34.284, 19852
2018-08-30 22:04:34.607, 19952
2018-08-30 22:04:34.998, 20052
2018-08-30 22:04:35.324, 20152
2018-08-30 22:04:35.670, 20252
2018-08-30 22:04:36.037, 20352
2018-08-30 22:04:36.350, 20452
2018-08-30 22:04:36.747, 20552
2018-08-30 22:04:37.223, 20652
2018-08-30 22:04:37.729, 20736
2018-08-30 22:04:38.079, 20836
2018-08-30 22:04:38.905, 20936
2018-08-30 22:04:39.302, 21036
2018-08-30 22:04:39.667, 21136
2018-08-30 22:04:39.955, 21236
2018-08-30 22:04:40.239, 21336
2018-08-30 22:04:40.526, 21436
2018-08-30 22:04:40.814, 21536
2018-08-30 22:04:41.100, 21636
2018-08-30 22:04:41.522, 21736
2018-08-30 22:04:41.960, 21836
2018-08-30 22:04:42.300, 21936
2018-08-30 22:04:42.585, 22036
2018-08-30 22:04:43.293, 22136
2018-08-30 22:04:43.690, 22236
2018-08-30 22:04:43.993, 22336
2018-08-30 22:04:44.431, 22436
2018-08-30 22:04:44.817, 22536
2018-08-30 22:04:45.178, 22636
2018-08-30 22:04:45.512, 22736
2018-08-30 22:04:45.853, 22836
2018-08-30 22:04:46.147, 22936
2018-08-30 22:04:46.441, 23036
2018-08-30 22:04:46.805, 23136
2018-08-30 22:04:47.451, 23236
2018-08-30 22:04:47.754, 23336
2018-08-30 22:04:48.102, 23436
2018-08-30 22:04:48.452, 23536
2018-08-30 22:04:48.751, 23636
2018-08-30 22:04:49.103, 23736
2018-08-30 22:04:52.052, 23836
2018-08-30 22:04:53.308, 23936
2018-08-30 22:04:53.632, 24036
2018-08-30 22:04:53.936, 24136
2018-08-30 22:04:54.263, 24236
2018-08-30 22:04:54.621, 24336
2018-08-30 22:04:54.957, 24436
2018-08-30 22:04:55.271, 24536
2018-08-30 22:04:56.178, 24636
2018-08-30 22:04:56.533, 24736
2018-08-30 22:04:56.882, 24836
2018-08-30 22:04:57.234, 24936
2018-08-30 22:04:57.594, 25036
2018-08-30 22:04:57.959, 25136
2018-08-30 22:04:58.306, 25236
2018-08-30 22:04:58.637, 25336
2018-08-30 22:04:58.949, 25436
2018-08-30 22:04:59.260, 25536
2018-08-30 22:05:00.365, 25636
2018-08-30 22:05:00.726, 25736
2018-08-30 22:05:01.049, 25836
2018-08-30 22:05:01.662, 25936
2018-08-30 22:05:02.086, 26036
2018-08-30 22:05:02.983, 26136
2018-08-30 22:05:03.458, 26236
2018-08-30 22:05:03.804, 26336
2018-08-30 22:05:04.132, 26436
2018-08-30 22:05:04.460, 26536
2018-08-30 22:05:04.814, 26636
2018-08-30 22:05:05.179, 26736
2018-08-30 22:05:05.526, 26836
2018-08-30 22:05:05.981, 26936
2018-08-30 22:05:06.343, 27036
2018-08-30 22:05:06.756, 27136
2018-08-30 22:05:07.139, 27236
2018-08-30 22:05:07.550, 27336
2018-08-30 22:05:07.953, 27436
2018-08-30 22:05:08.397, 27536
2018-08-30 22:05:09.135, 27636
2018-08-30 22:05:09.494, 27736
2018-08-30 22:05:09.799, 27836
2018-08-30 22:05:10.122, 27936
2018-08-30 22:05:10.496, 28036
2018-08-30 22:05:11.004, 28136
2018-08-30 22:05:11.319, 28236
2018-08-30 22:05:11.648, 28336
2018-08-30 22:05:11.941, 28436
2018-08-30 22:05:12.271, 28536
2018-08-30 22:05:12.615, 28636
2018-08-30 22:05:12.753, 28672
2018-08-30 22:05:13.070, 28772
2018-08-30 22:05:13.386, 28872
2018-08-30 22:05:13.707, 28972
2018-08-30 22:05:14.008, 29072
2018-08-30 22:05:14.310, 29172
2018-08-30 22:05:14.609, 29272
2018-08-30 22:05:15.125, 29372
2018-08-30 22:05:15.347, 29440
